345|10|29|27|2022-02-24|2022-03-13
369|23|29|15|2022-02-25|2022-03-13
396|49|29|20|2022-02-26|2022-03-13
412|37|29|2|2022-02-27|2022-03-13
447|12|29|14|2022-03-01|2022-03-13
517|44|29|20|2022-03-04|2022-03-13
534|43|29|27|2022-03-05|2022-03-13
541|72|29|8|2022-03-05|2022-03-13
551|28|29|15|2022-03-06|2022-03-13
553|39|29|27|2022-03-06|2022-03-13
580|54|29|26|2022-03-07|2022-03-13
605|37|29|17|2022-03-08|2022-03-13
648|2|29|26|2022-03-11|2022-03-13
724|72|29|14|2022-03-13|2022-03-13
416|48|33|15|2022-02-27|2022-03-13
431|26|10|27|2022-02-28|2022-03-13
458|40|4|15|2022-03-01|2022-03-13
623|70|34|23|2022-03-09|2022-03-13
636|45|33|20|2022-03-10|2022-03-13
643|72|4|23|2022-03-10|2022-03-13
705|29|38|27|2022-03-13|2022-03-13
726|77|13|14|2022-03-13|2022-03-13
269|21|17|15|2022-02-20|2022-03-14
499|57|28|14|2022-03-03|2022-03-14
575|31|8|32|2022-03-07|2022-03-14
559|54|5|26|2022-03-06|2022-03-14
590|74|5|20|2022-03-07|2022-03-14
592|3|5|15|2022-03-08|2022-03-14
631|6|5|28|2022-03-10|2022-03-14
642|69|5|14|2022-03-10|2022-03-14
647|88|5|26|2022-03-10|2022-03-14
654|19|5|20|2022-03-11|2022-03-14
697|95|5|28|2022-03-12|2022-03-14
601|25|14|23|2022-03-08|2022-03-14
616|14|32|17|2022-03-09|2022-03-14
620|60|28|14|2022-03-09|2022-03-14
651|16|22|15|2022-03-11|2022-03-14
687|31|23|32|2022-03-12|2022-03-14
713|42|12|30|2022-03-13|2022-03-14
719|53|27|29|2022-03-13|2022-03-14
91|3|10|32|2022-02-11|2022-03-15
258|33|26|32|2022-02-19|2022-03-15
271|26|26|32|2022-02-20|2022-03-15
276|36|26|17|2022-02-20|2022-03-15
281|4|26|32|2022-02-21|2022-03-15
341|52|26|26|2022-02-23|2022-03-15
356|45|26|14|2022-02-24|2022-03-15
398|61|26|22|2022-02-26|2022-03-15
448|13|26|22|2022-03-01|2022-03-15
453|27|26|14|2022-03-01|2022-03-15
507|13|26|17|2022-03-04|2022-03-15
531|36|26|20|2022-03-05|2022-03-15
557|49|26|15|2022-03-06|2022-03-15
585|65|26|22|2022-03-07|2022-03-15
622|67|26|23|2022-03-09|2022-03-15
626|80|26|17|2022-03-09|2022-03-15
718|51|26|15|2022-03-13|2022-03-15
722|70|26|23|2022-03-13|2022-03-15
772|83|26|26|2022-03-15|2022-03-15
284|9|21|14|2022-02-21|2022-03-15
288|18|17|32|2022-02-21|2022-03-15
393|37|7|14|2022-02-26|2022-03-15
419|55|9|14|2022-02-27|2022-03-15
505|7|32|15|2022-03-04|2022-03-15
640|60|14|26|2022-03-10|2022-03-15
684|22|7|28|2022-03-12|2022-03-15
740|31|22|26|2022-03-14|2022-03-15
745|62|45|17|2022-03-14|2022-03-15
152|7|13|14|2022-02-14|2022-03-16
329|18|34|23|2022-02-23|2022-03-16
441|57|27|14|2022-02-28|2022-03-16
491|17|32|34|2022-03-03|2022-03-16
518|55|4|28|2022-03-04|2022-03-16
563|70|27|27|2022-03-06|2022-03-16
650|12|40|17|2022-03-11|2022-03-16
695|79|32|27|2022-03-12|2022-03-16
742|35|33|22|2022-03-14|2022-03-16
751|84|20|22|2022-03-14|2022-03-16
783|49|28|14|2022-03-16|2022-03-16
336|38|20|17|2022-02-23|2022-03-17
421|60|4|15|2022-02-27|2022-03-17
405|14|28|14|2022-02-27|2022-03-17
430|25|28|32|2022-02-28|2022-03-17
442|62|28|37|2022-02-28|2022-03-17
444|64|28|15|2022-02-28|2022-03-17
499|57|28|14|2022-03-03|2022-03-17
509|21|28|20|2022-03-04|2022-03-17
513|28|28|20|2022-03-04|2022-03-17
538|64|28|20|2022-03-05|2022-03-17
572|17|28|27|2022-03-07|2022-03-17
610|69|28|15|2022-03-08|2022-03-17
620|60|28|14|2022-03-09|2022-03-17
635|27|28|14|2022-03-10|2022-03-17
659|31|28|26|2022-03-11|2022-03-17
767|76|28|20|2022-03-15|2022-03-17
783|49|28|14|2022-03-16|2022-03-17
806|46|28|37|2022-03-17|2022-03-17
608|58|22|23|2022-03-08|2022-03-17
634|19|23|17|2022-03-10|2022-03-17
708|35|8|14|2022-03-13|2022-03-17
746|65|8|37|2022-03-14|2022-03-17
756|15|43|37|2022-03-15|2022-03-17
773|86|10|36|2022-03-15|2022-03-17
805|45|12|23|2022-03-17|2022-03-17
759|26|38|26|2022-03-15|
764|63|43|37|2022-03-15|
804|43|17|23|2022-03-17|
471|20|22|29|2022-03-02|2022-03-04
472|22|22|15|2022-03-02|2022-03-04
497|45|24|36|2022-03-03|2022-03-13
501|61|22|23|2022-03-03|2022-03-04
267|18|29|26|2022-02-20|2022-03-13
34|7|8|32|2022-02-06|2022-03-04
161|23|7|15|2022-02-14|2022-02-15
401|2|21|26|2022-02-27|2022-03-05
95|8|5|32|2022-02-11|2022-03-05
431|26|10|15|2022-02-28|2022-03-13
437|35|31|36|2022-02-28|2022-03-09
339|47|31|14|2022-02-23|2022-03-09
512|27|36|26|2022-03-04|
526|17|4|29|2022-03-05|2022-03-12
544|4|35|35|2022-03-06|2022-03-12
545|6|2|17|2022-03-06|
547|10|25|34|2022-03-06|2022-03-11
553|39|29|29|2022-03-06|2022-03-13
572|17|28|29|2022-03-07|2022-03-17
581|55|14|35|2022-03-07|
122|18|19|14|2022-02-12|2022-02-25
563|70|27|20|2022-03-06|2022-03-16
627|86|24|29|2022-03-09|2022-03-13
46|1|4|32|2022-02-08|2022-02-26
323|4|19|28|2022-02-23|2022-02-25
17|6|7|33|2022-02-04|2022-02-15
87|17|5|36|2022-02-10|2022-03-05
324|5|8|36|2022-02-23|2022-03-04
286|11|22|17|2022-02-21|2022-03-04
540|71|36|32|2022-03-05|
320|44|14|34|2022-02-22|
652|17|9|15|2022-03-11|
667|53|7|33|2022-03-11|
4|1|12|34|2022-02-03|2022-02-26
96|9|7|35|2022-02-11|2022-02-15
7|4|5|32|2022-02-03|2022-03-05
108|1|9|20|2022-02-12|2022-03-01
114|9|22|32|2022-02-12|2022-03-04
142|18|17|33|2022-02-13|
150|2|22|14|2022-02-14|2022-03-04
69|12|19|28|2022-02-09|2022-02-25
134|5|14|23|2022-02-13|2022-02-20
209|8|28|36|2022-02-17|2022-02-25
227|1|6|28|2022-02-18|2022-03-10
333|28|23|20|2022-02-23|
345|10|29|35|2022-02-24|2022-03-13
378|55|10|17|2022-02-25|2022-03-03
571|15|32|35|2022-03-07|
190|10|7|34|2022-02-16|2022-03-01
420|59|2|33|2022-02-27|2022-02-28
534|43|29|15|2022-03-05|2022-03-13
354|34|25|28|2022-02-24|2022-03-11
163|26|12|23|2022-02-14|2022-02-17
539|66|23|33|2022-03-05|
248|16|28|37|2022-02-19|2022-02-25
695|79|32|23|2022-03-12|2022-03-16
705|29|38|31|2022-03-13|2022-03-13
707|33|13|28|2022-03-13|
733|8|41|28|2022-03-14|
750|75|14|34|2022-03-14|
810|75|50|15|2022-03-17|
813|85|40|17|2022-03-17|
719|53|27|37|2022-03-13|2022-03-14
727|85|45|27|2022-03-13|
737|20|33|33|2022-03-14|
765|65|30|17|2022-03-15|
471|20|22|27|2022-03-02|2022-03-04
526|17|4|35|2022-03-05|2022-03-12
553|39|29|36|2022-03-06|2022-03-13
572|17|28|15|2022-03-07|2022-03-17
627|86|24|23|2022-03-09|2022-03-13
63|6|9|26|2022-02-09|2022-03-18
97|10|9|37|2022-02-11|2022-03-18
108|1|9|20|2022-02-12|2022-03-18
195|17|9|14|2022-02-16|2022-03-18
207|33|9|32|2022-02-16|2022-03-18
263|8|9|32|2022-02-20|2022-03-18
319|40|9|32|2022-02-22|2022-03-18
328|16|9|26|2022-02-23|2022-03-18
342|53|9|32|2022-02-23|2022-03-18
370|29|9|20|2022-02-25|2022-03-18
380|57|9|28|2022-02-25|2022-03-18
419|55|9|14|2022-02-27|2022-03-18
422|6|9|32|2022-02-28|2022-03-18
566|76|9|32|2022-03-06|2022-03-18
633|18|9|32|2022-03-10|2022-03-18
652|17|9|15|2022-03-11|2022-03-18
693|76|9|17|2022-03-12|2022-03-18
709|36|9|36|2022-03-13|2022-03-18
748|68|9|15|2022-03-14|2022-03-18
292|22|33|14|2022-02-21|2022-03-18
363|4|33|32|2022-02-25|2022-03-18
386|15|33|32|2022-02-26|2022-03-18
416|48|33|15|2022-02-27|2022-03-18
521|64|33|9|2022-03-04|2022-03-18
530|29|33|14|2022-03-05|2022-03-18
576|35|33|32|2022-03-07|2022-03-18
586|67|33|23|2022-03-07|2022-03-18
624|72|33|23|2022-03-09|2022-03-18
636|45|33|20|2022-03-10|2022-03-18
657|28|33|17|2022-03-11|2022-03-18
691|67|33|32|2022-03-12|2022-03-18
701|8|33|26|2022-03-13|2022-03-18
717|50|33|20|2022-03-13|2022-03-18
732|96|33|36|2022-03-13|2022-03-18
737|20|33|33|2022-03-14|2022-03-18
738|24|33|23|2022-03-14|2022-03-18
742|35|33|37|2022-03-14|2022-03-18
791|81|33|40|2022-03-16|2022-03-18
794|95|33|40|2022-03-16|2022-03-18
814|86|33|36|2022-03-17|2022-03-18
425|9|20|26|2022-02-28|2022-03-18
535|44|2|17|2022-03-05|2022-03-18
539|66|23|33|2022-03-05|2022-03-18
314|23|32|26|2022-02-22|2022-03-18
440|48|32|17|2022-02-28|2022-03-18
456|34|32|20|2022-03-01|2022-03-18
491|17|32|40|2022-03-03|2022-03-18
494|22|32|17|2022-03-03|2022-03-18
505|7|32|15|2022-03-04|2022-03-18
565|73|32|32|2022-03-06|2022-03-18
571|15|32|35|2022-03-07|2022-03-18
595|8|32|37|2022-03-08|2022-03-18
616|14|32|17|2022-03-09|2022-03-18
674|76|32|20|2022-03-11|2022-03-18
692|72|32|17|2022-03-12|2022-03-18
695|79|32|23|2022-03-12|2022-03-18
723|71|32|37|2022-03-13|2022-03-18
770|81|32|20|2022-03-15|2022-03-18
607|54|30|9|2022-03-08|2022-03-18
613|75|21|26|2022-03-08|2022-03-18
698|3|30|17|2022-03-13|2022-03-18
714|43|39|17|2022-03-13|2022-03-18
780|33|35|36|2022-03-16|2022-03-18
391|25|34|17|2022-02-26|
394|38|1|17|2022-02-26|2022-03-11
402|8|31|15|2022-02-27|2022-03-09
419|55|9|39|2022-02-27|2022-03-18
8|5|4|26|2022-02-03|2022-02-26
14|3|8|32|2022-02-04|2022-03-04
83|13|7|15|2022-02-10|2022-02-15
99|13|5|36|2022-02-11|2022-03-05
124|20|8|17|2022-02-12|2022-03-04
152|7|13|20|2022-02-14|2022-03-16
172|8|2|40|2022-02-15|2022-02-22
74|4|20|28|2022-02-10|2022-02-19
105|21|1|36|2022-02-11|2022-03-11
11|8|2|31|2022-02-03|2022-03-11
224|29|7|36|2022-02-17|
252|21|25|15|2022-02-19|2022-03-11
257|32|31|37|2022-02-19|2022-03-09
303|41|2|26|2022-02-21|2022-02-24
352|30|6|28|2022-02-24|2022-03-10
393|37|7|39|2022-02-26|2022-03-15
415|47|31|23|2022-02-27|2022-03-09
187|4|12|39|2022-02-16|2022-02-17
204|29|13|40|2022-02-16|2022-02-16
387|16|20|37|2022-02-26|
433|30|13|26|2022-02-28|2022-03-07
438|40|7|28|2022-02-28|2022-03-05
441|57|27|26|2022-02-28|2022-03-16
449|14|31|37|2022-03-01|2022-03-09
461|48|36|31|2022-03-01|2022-03-01
473|25|22|17|2022-03-02|2022-03-04
475|31|6|36|2022-03-02|2022-03-10
481|41|36|23|2022-03-02|
493|20|21|40|2022-03-03|2022-03-08
499|57|28|40|2022-03-03|2022-03-17
500|60|2|31|2022-03-03|2022-03-07
261|5|8|32|2022-02-20|2022-03-04
322|50|29|23|2022-02-22|2022-03-13
132|3|20|15|2022-02-13|2022-03-02
90|1|22|15|2022-02-11|2022-03-04
115|11|19|39|2022-02-12|2022-02-25
447|12|29|15|2022-03-01|2022-03-13
506|12|12|23|2022-03-04|
510|22|2|23|2022-03-04|
530|29|33|39|2022-03-05|2022-03-18
579|51|17|39|2022-03-07|2022-03-11
596|10|8|20|2022-03-08|
609|66|12|15|2022-03-08|2022-03-10
284|9|21|20|2022-02-21|2022-03-15
292|22|33|37|2022-02-21|2022-03-18
301|37|5|23|2022-02-21|2022-03-05
38|2|16|26|2022-02-07|2022-03-10
474|30|4|20|2022-03-02|
405|14|28|26|2022-02-27|2022-03-17
620|60|28|23|2022-03-09|2022-03-17
621|65|35|37|2022-03-09|2022-03-12
635|27|28|38|2022-03-10|2022-03-17
642|69|5|15|2022-03-10|2022-03-14
195|17|9|39|2022-02-16|2022-03-18
249|17|25|36|2022-02-19|2022-03-11
250|19|23|20|2022-02-19|2022-02-26
270|22|29|38|2022-02-20|2022-03-13
350|21|22|40|2022-02-24|2022-03-04
192|12|1|20|2022-02-16|2022-03-11
81|11|10|15|2022-02-10|2022-02-18
361|58|4|39|2022-02-24|2022-02-26
453|27|26|23|2022-03-01|2022-03-15
67|10|21|28|2022-02-09|2022-02-11
92|5|4|36|2022-02-11|2022-02-26
137|8|4|38|2022-02-13|2022-02-26
151|6|21|17|2022-02-14|2022-02-22
213|15|10|32|2022-02-17|2022-03-01
218|22|4|23|2022-02-17|2022-02-26
229|4|23|38|2022-02-18|2022-03-04
240|31|23|23|2022-02-18|2022-02-23
377|54|3|31|2022-02-25|2022-02-27
409|23|22|28|2022-02-27|2022-03-04
123|19|12|40|2022-02-12|2022-02-12
468|4|8|26|2022-03-02|2022-03-04
511|26|25|38|2022-03-04|2022-03-11
515|39|35|23|2022-03-04|2022-03-12
611|72|38|31|2022-03-08|
356|45|26|40|2022-02-24|2022-03-15
537|60|2|15|2022-03-05|
89|19|20|38|2022-02-10|2022-02-11
488|7|5|36|2022-03-03|2022-03-05
43|7|1|37|2022-02-07|2022-03-11
454|29|24|38|2022-03-01|2022-03-13
644|77|8|39|2022-03-10|
525|3|31|23|2022-03-05|2022-03-09
358|52|23|39|2022-02-24|2022-03-04
679|6|14|15|2022-03-12|2022-03-12
686|30|13|26|2022-03-12|
690|62|23|38|2022-03-12|
708|35|8|26|2022-03-13|2022-03-17
716|48|12|20|2022-03-13|
724|72|29|26|2022-03-13|2022-03-13
726|77|13|39|2022-03-13|2022-03-13
749|73|42|37|2022-03-14|
757|18|34|39|2022-03-15|
774|90|36|38|2022-03-15|
783|49|28|28|2022-03-16|2022-03-17
785|62|41|31|2022-03-16|
790|80|20|15|2022-03-16|
799|21|22|17|2022-03-17|
339|47|31|17|2022-02-23|2022-03-09
122|18|19|37|2022-02-12|2022-02-25
150|2|22|20|2022-02-14|2022-03-04
824|32|39|20|2022-03-18|
85|15|12|15|2022-02-10|2022-03-19
160|22|20|37|2022-02-14|2022-03-19
477|33|14|15|2022-03-02|2022-03-19
504|74|4|40|2022-03-03|2022-03-19
510|22|2|23|2022-03-04|2022-03-19
639|57|20|15|2022-03-10|2022-03-19
752|90|22|17|2022-03-14|2022-03-19
768|77|13|28|2022-03-15|2022-03-19
778|29|27|15|2022-03-16|2022-03-19
795|3|37|36|2022-03-17|2022-03-19
809|68|40|28|2022-03-17|2022-03-19
854|89|42|23|2022-03-19|2022-03-19
71|1|14|17|2022-02-10|2022-03-20
48|3|14|15|2022-02-08|2022-03-20
49|4|14|15|2022-02-08|2022-03-20
51|6|14|26|2022-02-08|2022-03-20
71|1|14|17|2022-02-10|2022-03-20
120|16|14|32|2022-02-12|2022-03-20
134|5|14|23|2022-02-13|2022-03-20
170|6|14|23|2022-02-15|2022-03-20
171|7|14|17|2022-02-15|2022-03-20
179|25|14|15|2022-02-15|2022-03-20
205|31|14|23|2022-02-16|2022-03-20
282|5|14|23|2022-02-21|2022-03-20
308|8|14|32|2022-02-22|2022-03-20
320|44|14|40|2022-02-22|2022-03-20
334|29|14|32|2022-02-23|2022-03-20
351|28|14|37|2022-02-24|2022-03-20
364|5|14|10|2022-02-25|2022-03-20
365|10|14|20|2022-02-25|2022-03-20
432|29|14|17|2022-02-28|2022-03-20
435|33|14|20|2022-02-28|2022-03-20
464|61|14|15|2022-03-01|2022-03-20
477|33|14|15|2022-03-02|2022-03-20
519|56|14|26|2022-03-04|2022-03-20
573|24|14|32|2022-03-07|2022-03-20
581|55|14|35|2022-03-07|2022-03-20
587|68|14|26|2022-03-07|2022-03-20
601|25|14|23|2022-03-08|2022-03-20
640|60|14|26|2022-03-10|2022-03-20
679|6|14|15|2022-03-12|2022-03-20
750|75|14|40|2022-03-14|2022-03-20
753|92|14|36|2022-03-14|2022-03-20
210|11|2|20|2022-02-17|2022-03-20
384|2|21|20|2022-02-26|2022-03-20
506|12|12|23|2022-03-04|2022-03-20
587|68|14|26|2022-03-07|2022-03-20
672|68|34|23|2022-03-11|2022-03-20
689|35|20|28|2022-03-12|2022-03-20
690|62|23|38|2022-03-12|2022-03-20
712|41|44|36|2022-03-13|2022-03-20
753|92|14|36|2022-03-14|2022-03-20
802|41|48|20|2022-03-17|2022-03-20
838|5|37|36|2022-03-19|2022-03-20
631|6|5|32|2022-03-10|2022-03-14
164|28|20|41|2022-02-14|2022-02-23
226|32|5|32|2022-02-17|2022-03-05
233|18|7|32|2022-02-18|2022-02-22
325|10|8|20|2022-02-23|2022-03-04
348|13|4|40|2022-02-24|2022-02-26
562|67|6|36|2022-03-06|2022-03-10
397|58|22|42|2022-02-26|2022-03-04
665|50|42|41|2022-03-11|
670|58|8|38|2022-03-11|
2|2|12|32|2022-02-02|2022-02-04
13|2|1|26|2022-02-04|2022-03-11
35|8|4|42|2022-02-06|2022-02-26
44|8|8|31|2022-02-07|2022-03-04
59|2|4|40|2022-02-09|2022-02-26
93|6|1|15|2022-02-11|2022-03-11
94|7|20|39|2022-02-11|2022-03-07
116|12|8|26|2022-02-12|2022-03-04
197|19|17|39|2022-02-16|2022-02-16
79|9|8|40|2022-02-10|2022-03-04
154|10|12|37|2022-02-14|
379|56|34|37|2022-02-25|2022-03-07
37|1|12|43|2022-02-07|2022-02-18
436|34|12|43|2022-02-28|2022-03-04
380|57|9|36|2022-02-25|2022-03-18
232|17|17|43|2022-02-18|2022-02-24
584|63|4|38|2022-03-07|2022-03-12
330|23|25|39|2022-02-23|2022-03-11
159|18|10|20|2022-02-14|2022-02-18
19|8|7|41|2022-02-04|2022-02-15
104|18|21|40|2022-02-11|2022-03-01
27|8|10|36|2022-02-05|2022-02-19
518|55|4|36|2022-03-04|2022-03-16
682|17|4|41|2022-03-12|
684|22|7|36|2022-03-12|2022-03-15
689|35|20|40|2022-03-12|2022-03-20
697|95|5|37|2022-03-12|2022-03-14
728|86|7|15|2022-03-13|
768|77|13|40|2022-03-15|2022-03-19
779|32|46|39|2022-03-16|
809|68|40|26|2022-03-17|2022-03-19
323|4|19|39|2022-02-23|2022-02-25
69|12|19|42|2022-02-09|2022-02-25
227|1|6|40|2022-02-18|2022-03-10
354|34|25|31|2022-02-24|2022-03-11
707|33|13|37|2022-03-13|
733|8|41|39|2022-03-14|
819|6|39|36|2022-03-18|
821|19|42|43|2022-03-18|
833|74|13|31|2022-03-18|
835|81|35|38|2022-03-18|
74|4|20|40|2022-02-10|2022-02-19
352|30|6|38|2022-02-24|2022-03-10
438|40|7|26|2022-02-28|2022-03-05
67|10|21|40|2022-02-09|2022-02-11
409|23|22|38|2022-02-27|2022-03-04
783|49|28|42|2022-03-16|2022-03-17
841|33|42|15|2022-03-19|
865|90|9|40|2022-03-20|
290|20|20|32|2022-02-21|2022-03-21
316|28|12|43|2022-02-22|2022-03-21
385|5|34|20|2022-02-26|2022-03-21
443|63|4|15|2022-02-28|2022-03-21
474|30|4|20|2022-03-02|2022-03-21
502|62|36|37|2022-03-03|2022-03-21
729|90|2|43|2022-03-13|2022-03-21
758|19|38|23|2022-03-15|2022-03-21
784|52|35|26|2022-03-16|2022-03-21
803|42|44|32|2022-03-17|2022-03-21
808|59|4|20|2022-03-17|2022-03-21
841|33|42|15|2022-03-19|2022-03-21
869|100|9|32|2022-03-20|2022-03-21
873|18|57|37|2022-03-21|2022-03-21
582|59|8|36|2022-03-07|
585|65|26|46|2022-03-07|2022-03-15
595|8|32|15|2022-03-08|2022-03-18
598|13|17|40|2022-03-08|2022-03-11
338|44|19|42|2022-02-23|2022-02-25
6|3|7|46|2022-02-03|2022-02-15
561|62|23|38|2022-03-06|2022-03-09
619|32|27|43|2022-03-09|
237|25|28|43|2022-02-18|2022-02-25
251|20|28|31|2022-02-19|2022-02-25
398|61|26|32|2022-02-26|2022-03-15
400|1|7|20|2022-02-27|2022-03-09
127|24|23|26|2022-02-12|2022-03-12
442|62|28|36|2022-02-28|2022-03-17
351|28|14|23|2022-02-24|2022-03-20
655|22|22|32|2022-03-11|
656|24|27|42|2022-03-11|
661|41|12|41|2022-03-11|
671|59|39|15|2022-03-11|
677|84|39|38|2022-03-11|
50|5|3|15|2022-02-08|2022-02-27
106|23|22|39|2022-02-11|2022-03-04
160|22|20|32|2022-02-14|2022-03-19
203|28|4|31|2022-02-16|2022-02-26
126|22|4|45|2022-02-12|2022-02-26
212|14|13|43|2022-02-17|2022-02-19
246|10|15|23|2022-02-19|2022-02-21
262|6|2|41|2022-02-20|2022-03-04
295|26|20|44|2022-02-21|
344|1|5|46|2022-02-24|2022-03-05
360|57|4|40|2022-02-24|2022-02-26
516|42|8|31|2022-03-04|2022-03-04
434|31|25|31|2022-02-28|2022-03-11
97|10|9|23|2022-02-11|2022-03-18
117|13|7|41|2022-02-12|2022-02-15
23|4|7|46|2022-02-05|2022-02-15
448|13|26|44|2022-03-01|2022-03-15
508|18|20|39|2022-03-04|
660|38|21|15|2022-03-11|
234|20|10|23|2022-02-18|2022-02-28
502|62|36|42|2022-03-03|2022-03-21
723|71|32|43|2022-03-13|2022-03-18
725|74|27|31|2022-03-13|
735|15|40|40|2022-03-14|
742|35|33|43|2022-03-14|2022-03-18
746|65|8|38|2022-03-14|2022-03-17
751|84|20|43|2022-03-14|2022-03-16
756|15|43|36|2022-03-15|2022-03-17
766|67|34|42|2022-03-15|
782|48|8|40|2022-03-16|
792|85|38|40|2022-03-16|
801|39|12|38|2022-03-17|
806|46|28|40|2022-03-17|2022-03-17
764|63|43|44|2022-03-15|
248|16|28|42|2022-02-19|2022-02-25
719|53|27|32|2022-03-13|2022-03-14
825|35|41|32|2022-03-18|
826|41|39|46|2022-03-18|
257|32|31|40|2022-02-19|2022-03-09
387|16|20|38|2022-02-26|
449|14|31|36|2022-03-01|2022-03-09
292|22|33|40|2022-02-21|2022-03-18
621|65|35|36|2022-03-09|2022-03-12
43|7|1|26|2022-02-07|2022-03-11
749|73|42|23|2022-03-14|
122|18|19|44|2022-02-12|2022-02-25
850|70|52|20|2022-03-19|
859|35|4|46|2022-03-20|
860|38|33|43|2022-03-20|
154|10|12|45|2022-02-14|
379|56|34|31|2022-02-25|2022-03-07
697|95|5|36|2022-03-12|2022-03-14
707|33|13|42|2022-03-13|
873|18|57|36|2022-03-21|2022-03-21
189|9|21|32|2022-02-16|2022-03-22
676|82|13|9|2022-03-11|2022-03-22
696|84|23|15|2022-03-12|2022-03-22
721|64|8|15|2022-03-13|2022-03-22
763|55|37|36|2022-03-15|2022-03-22
775|100|21|20|2022-03-15|2022-03-22
792|85|38|40|2022-03-16|2022-03-22
810|75|50|15|2022-03-17|2022-03-22
823|25|30|26|2022-03-18|2022-03-22
857|9|27|40|2022-03-20|2022-03-22
870|106|44|23|2022-03-20|2022-03-22
2|2|12|32|2022-02-02|2022-03-23
4|1|12|40|2022-02-03|2022-03-23
18|7|12|43|2022-02-04|2022-03-23
22|3|12|32|2022-02-05|2022-03-23
30|3|12|40|2022-02-06|2022-03-23
37|1|12|43|2022-02-07|2022-03-23
62|5|12|20|2022-02-09|2022-03-23
85|15|12|15|2022-02-10|2022-03-23
110|5|12|15|2022-02-12|2022-03-23
123|19|12|40|2022-02-12|2022-03-23
154|10|12|45|2022-02-14|2022-03-23
163|26|12|23|2022-02-14|2022-03-23
187|4|12|39|2022-02-16|2022-03-23
193|14|12|15|2022-02-16|2022-03-23
214|16|12|15|2022-02-17|2022-03-23
316|28|12|43|2022-02-22|2022-03-23
375|47|12|43|2022-02-25|2022-03-23
406|15|12|32|2022-02-27|2022-03-23
436|34|12|43|2022-02-28|2022-03-23
455|32|12|20|2022-03-01|2022-03-23
479|35|12|9|2022-03-02|2022-03-23
506|12|12|23|2022-03-04|2022-03-23
549|18|12|20|2022-03-06|2022-03-23
577|43|12|26|2022-03-07|2022-03-23
609|66|12|15|2022-03-08|2022-03-23
661|41|12|41|2022-03-11|2022-03-23
683|21|12|23|2022-03-12|2022-03-23
713|42|12|36|2022-03-13|2022-03-23
716|48|12|20|2022-03-13|2022-03-23
739|25|12|23|2022-03-14|2022-03-23
801|39|12|38|2022-03-17|2022-03-23
805|45|12|23|2022-03-17|2022-03-23
815|99|12|43|2022-03-17|2022-03-23
837|95|12|36|2022-03-18|2022-03-23
852|80|12|23|2022-03-19|2022-03-23
532|37|17|23|2022-03-05|2022-03-23
536|46|34|43|2022-03-05|2022-03-23
682|17|4|41|2022-03-12|2022-03-23
686|30|13|26|2022-03-12|2022-03-23
798|20|51|26|2022-03-17|2022-03-23
929|111|39|32|2022-03-23|2022-03-23
